inga,espanol
12 Chasa mana allilla kamkunata ruragpipas kuntintarispalla kangichi. Kamkunata Taita Dius sug luarpi askurinti sumami  tukui karangapa ka. Chasallatami kamkunamanda mas ñugpa kaugsaskakuna Santu Ispirituwa rimagkunatapas mana allilla rurarkakuna.  “Kachisina i iuiaikunata punchaiachigsinami kangichi”,12 Gozaos y alegraos porque vuestra recompensa es grande en los cielos; pues así persiguieron a los profetas que fueron antes de vosotros.
13 —Kam kuna kai alpapi kaugsa na kuska manda kachisina mi kangichi  tukuikuna mas sumaglla kaugsanakungapa. Kachi wagllirigpika mana  pudiringachu kachiachingapa. Ñi imapapas mana balingapa kanchu.  Chasataka sitaimi chaiá pipas saruspa *ialingapa.,13 “Vosotros sois la sal de la tierra. Pero si la sal pierde su sabor ¿con qué será salada? No vale más para nada sino para ser echada fuera y pisoteada por los hombres.
14 —Kam kuna kai alpapi kaugsa na kuskapa iuiaikunata punchaiachigkunami kangichi. Maikan puiblu luma awapi tiag mana pakallapimi ka.,14 “Vosotros sois la luz del mundo. Una ciudad asentada sobre un monte no puede ser escondida.
15 Chasallata ñi pipas mana bila sindichin kangichichu kawitu ukuma  churangapa. Awapimi churangapa kangichi tukui chi ukupi kagkunata  punchaiachingapa.,15 Tampoco se enciende una lámpara para ponerla debajo de un cajón sino sobre el candelero; y así alumbra a todos los que están en la casa.
16 Chasallata kamkunapas runakunapa ñugpa ladu  alli ruraikunawa punchaiachigkunasina kaugsangichi. Chasapika kamkunapa alli ruraikunata kawaspaka paikunapas kamkunapa Taita Dius  suma luarpi kagtami iapa suma atuniachingapa kankuna.  Moisés ima rurangapa niskamanda,16 Así alumbre vuestra luz delante de los hombres de modo que vean vuestras buenas obras y glorifiquen a vuestro Padre que está en los cielos.
17 —Mana samurkanichu Moisés i Santu Ispirituwa rimagkuna ima ruran-  gapa niskata puchukangapa. *Mana chasa iuianakuichi. Chikunapi ima  willaraiaskata rurangapami samurkani.,17 “No penséis que he venido para abrogar la Ley o los Profetas. No he venido para abrogar sino para cumplir.
18 Kasami nuka niikichita: sug luar i  kai alpa luar tukurigsina kagpipas chi ñugpamanda ima willaraiaskaka ñi  mailla mana anchuchii tukungapa kanchu. Tukui imasa ñugpamanda librupi  willaraiaskasinami tukungapa ka.,18 De cierto os digo que hasta que pasen el cielo y la tierra ni siquiera una jota ni una tilde pasará de la ley hasta que todo haya sido cumplido.
19 Chasamanda maikanpas tukui ima  niskata mana ruraspa sugkunatapas chasallata iachachigpika suma luarma  iaikugrigpura mas uchullami niraiangapa kankuna. Ikuti maikanpas tukui  ima niskata ruraspa sugkunatapas chasallata iachachigpika suma luarma  iaikugrigpura atunmi niraiangapa kankuna.,19 “Por lo tanto cualquiera que quebranta el más pequeño de estos mandamientos y así enseña a los hombres será considerado el más pequeño en el reino de los cielos. Pero cualquiera que los cumple y los enseña éste será considerado grande en el reino de los cielos.
20 Kasami niikichita: Moisés  ima niskata iachachig taitakuna i fariseokunamandapas mas allilla kamkuna  mana ruragpikunaka suma luarma mana iaikugringapa kangichichu.  Rabiariskamanda,20 Porque os digo que a menos que vuestra justicia sea mayor que la de los escribas y de los fariseos jamás entraréis en el reino de los cielos.
21 —Ñami ñug pa manda runa kunata kasa niraiaskata uiarkangichi:  “*Mana wañuchingichi. Maikan wañuchigtaka justisiaimi tukungapa ka”.,21 “Habéis oído que fue dicho a los antiguos: No cometerás homicidio; y cualquiera que comete homicidio será culpable en el juicio.
22 Chasa kagpipas nukaka kasa mi niikichita: piwapas rabia rigkunata mi  justisiai tukungapa kankuna. Maikan kamigkunata mas atun justisiaimi  tukungapa kankuna. “Kam iapa upaiaskami kangi” maikan nigkunata  diltudupa ninamami sitai tukungapa kankuna.,22 Pero yo os digo que todo el que se enoja con su hermano será culpable en el juicio. Cualquiera que le llama a su hermano ‘necio ’ será culpable ante el Sanedrín; y cualquiera que le llama ‘fatuo’ será expuesto al infierno de fuego.
23 —Chasa manda kamta kamariku altarma apa kuura sug runawa  mana allilla kagta iuiarigpi,23 “Por tanto si has traído tu ofrenda al altar y allí te acuerdas de que tu hermano tiene algo contra ti
24 kamarikuta sakispa ñugpa ringapami  chaiá chi runawa allilla tukungapa. Chiuramanda *kutingi kamarikuta  Taita Diusta kawachingapa.,24 deja tu ofrenda allí delante del altar y vé reconcíliate primero con tu hermano y entonces vuelve y ofrece tu ofrenda.
25 —Maikan kamta dimandaspa justisiapagma pusanakugpika *chara  ñambi rinakuskallapi paita sumaglla rimangi manara justisiapagma chaiachigrigpi. Mana kagpika chaiachigriura justisiaka kamta alwasilkunapa makipimi  sakinga. Chiura alwasilkunaka kamta karsilpimi wichkanga.,25 “Reconcíliate pronto con tu adversario mientras estás con él en el camino; no sea que el adversario te entregue al juez y el juez al guardia y seas echado en la cárcel.
26 Kasami nuka  niiki: chimanda mana llugsingapa kangichu tukui kulki manara kutichinkama.  Kari warmiwa atun pandariskamanda,26 De cierto te digo que jamás saldrás de allí hasta que pagues el último cuadrante.
27 —Ñami kasa niraiaskata uiarkangichi: “*Mana sugpa war miwa  pandarikungi”.,27 “Habéis oído que fue dicho: No cometerás adulterio.
28 Chasa kagpipas nukaka kasami niikichita: maikanpas sugpa warmita kawaspa paiwa siriringapa munaspaka ñami chasa  iuiaipi atun pandarii rurarkangichi.,28 Pero yo os digo que todo el que mira a una mujer para codiciarla ya adulteró con ella en su corazón.
29 —Kasapas. Kamkunapa alli ñawiwa kawaspa pandaringapa kagpika  chi ñawita chaianmi surkuspa sitangapa mana pandaringapa. Chasapaka  mas allichar kantra kuirpumanda suglla imapas sitaspa pisi kangapa. Mana  kagpika ¿tukui kuirpuwantachu munaipa diltudupa ninama sitai tukungapa?,29 Por tanto si tu ojo derecho te es ocasión de caer sácalo y échalo de ti. Porque es mejor para ti que se pierda uno de tus miembros y no que todo tu cuerpo sea echado al infierno.
30 —Chasallata kamkunapa alli makiwa pandaringapa kagpika chi  makita chaianmi kuchuspa sitangapa mana pandaringapa. Chasapaka mas  allichar kantra kuirpumanda suglla imapas sitaspa pisi kangapa. Mana  kagpika ¿tukui kuirpuwantachu munaipa diltudupa ninama ringapa?  Warmita sitagkunamanda,30 Y si tu mano derecha te es ocasión de caer córtala y échala de ti. Porque es mejor para ti que se pierda uno de tus miembros y no que todo tu cuerpo sea echado al infierno.
31 —Kasapasmi Moisés ima willaraiaskapi niraiarka: “Maikanpas kikinpa  warmita sitangapa munagpika chasa munaskata iskribispa chi warmita  kuangichi”.,31 “También fue dicho: Cualquiera que despide a su mujer déle carta de divorcio.
32 Chasa kagpipas nukaka kasami niikichita: maikanpas kikinpa warmita imamandallapas sitagpika atun pandariima kachagsinami rurá.  Chi warmi sug kariwa apirigpika chimandakar pudinmi sitanga. Chasallata  maikanpas kusa sitaska warmiwa kasaragpika atun pandariimi rurá.  Taita Diuspa ñawipi allilla nikuskamanda,32 Pero yo os digo que todo aquel que se divorcia de su mujer a no ser por causa de adulterio hace que ella cometa adulterio. Y el que se casa con la mujer divorciada comete adulterio.
33 —Kasapasmi ñugpamanda runakunata niraiarka: “Atun Taita Diuspa  ñawipi *mana llullangichi. Imasami Taita Diuspa ñawipi allilla rurangapa  nirkangichi: chasa rurangichi”.,33 “Además habéis oído que fue dicho a los antiguos: No jurarás falsamente; sino que cumplirás al Señor tus juramentos.
34 Chasa kagpipas nukaka kasami niikichita:  *mana imatapas kawag churangichi kam nikuska allilla kagta. Suma luarta  *mana kawag churangichi; suma luar Taita Diuspa mandadirumi ka.,34 Pero yo os digo: No juréis en ninguna manera; ni por el cielo porque es el trono de Dios;
35 Kai alpatapas *mana kawag churangichi; kai alpa paipa sarudirumi ka. Jerusalentapas  *mana kawag churangichi; chita tukui manduiug Taita Diuspa puiblumi ka.,35 ni por la tierra porque es el estrado de sus pies; ni por Jerusalén porque es la ciudad del Gran Rey.
36 Kamkunapa umatapas *mana kawag churangichi; kamkuna manima pudingapa kangichichu ñi sug agcha iuraiachingapa u ianaiachingapa.,36 No jurarás ni por tu cabeza porque no puedes hacer que un cabello sea ni blanco ni negro.
37 Chasapaka  “Ari” ningapa chaiagpika “Ari” ningichilla. “Mana” ningapa kaura ningichilla:  “Mana”. Imatapas chiwa kawag churagpika iaia kukumi iuiachiku.  “Kamkunata jiru ruraskakunata *mana randichingichi”,37 Pero sea vuestro hablar ‘sí’ ‘sí’ y ‘no’ ‘no’. Porque lo que va más allá de esto procede del mal.
38 —Ñami kasa ñugpamanda niraiaskata uiarkangichi: “Maikanpas rabia-  rispa ñawi surkuskataka chasallata randichingapa. Maikanpas kiru llugsigta  piaskataka chasallata randichingapa”.,38 “Habéis oído que fue dicho a los antiguos: Ojo por ojo y diente por diente.
39 Chasa kagpipas nukaka kasami niikichita: maikanpas kamta mana suma ruraskakunata *mana randichingi. Pipas  alli ladu kachitipi kamta piagpika sug ladu kachitipi piangapapas sakiringi.,39 Pero yo os digo: No resistáis al malo. Más bien a cualquiera que te golpea en la mejilla derecha vuélvele también la otra.
40 Maikan kamta dimandaspa kusma kichungapa munagpika kapisaiutapas  kuangi apachu.,40 Y al que quiera llevarte a juicio y quitarte la túnica déjale también el manto.
41 Maikanpas kamta chunga kuadra aparispa katingapa chaiagpika iskai chunga kuadrapas katingi.,41 A cualquiera que te obligue a llevar carga por una milla vé con él dos.
42 Maikanpas ima mañaskata karangilla.  Maikan “Mañachiwai” niskata ¡ujalallapas ningi: “Mana”!  “Kamkunata mana munagkunata *kuiangichi”,42 Al que te pida dale; y al que quiera tomar de ti prestado no se lo niegues.
43 —Ñami kasa ñugpamanda niraiaskata uiarkangichi: “Kamkunapa  iacharidukunata *kuiaimi iukangichi. Ikuti kamkunata mana munagkunatakar rabiawa kawangichi”.,43 “Habéis oído que fue dicho: Amarás a tu prójimo y aborrecerás a tu enemigo.
44 Chasa kagpipas nukaka kasami niikichita:  kamkunata mana munaspa piñanakuskata *kuiangichi. Kamkunata mana  suma ruraspa puchukangapa munanakuskamanda Taita Diusta paikunamanda allilla mañapungichi.,44 Pero yo os digo: Amad a vuestros enemigos y orad por los que os persiguen;
45 Chasawaka kamkunapa Taita Dius suma  luarpi kagpa wambrakunami tukungapa kangichi. Paimi alli ruragkunamanda i mana alli ruragkunamandapas indi llugsichimú. Chasallata alli  runakunamanda i mana alli runakunamandapasmi tamiachimú.,45 de modo que seáis hijos de vuestro Padre que está en los cielos porque él hace salir su sol sobre malos y buenos y hace llover sobre justos e injustos.
46 —Kasapas. Kam kikinpuralla *kuia na kuspa kagpika kam kunata  ¿imatak Taita Dius karangapa suianakungichi? Maikan mana suma ruragpurapas a *kuianakuspami kaugsankuna.,46 Porque si amáis a los que os aman ¿qué recompensa tenéis? ¿No hacen lo mismo también los publicanos?
47 Kamkunapa waugkindipuralla  “Puangi” ninakugpika ¿imapitak allilla ruranakungichi? Chasami  Taita Diusta manara rigsigkunapas kikinpura kaugsanakú.,47 Y si saludáis solamente a vuestros hermanos ¿qué hacéis de más? ¿No hacen eso mismo los gentiles?
48 Imasami  kamkunapa Taita Dius suma luarpi kag tukuipi alli ka: chasallatami  kamkunapas iukangichi tukuipi alli kangakuna.  Imasa allilla rurangapa chaiagta,48 Sed pues vosotros perfectos como vuestro Padre que está en los cielos es perfecto.
<CAP>,Capítulo 6
1 —Sugkunata: “Allimi kani” kawachiringapaglla Taita Dius imasa  niskasina ruranakugta *mana rurangichi. Chasa ruragkunata Taita  Dius suma luarpi kag kawaspa mana ñi imapas karangapa kanchu.,1 “Guardaos de hacer vuestra justicia delante de los hombres para ser vistos por ellos. De lo contrario no tendréis recompensa de vuestro Padre que está en los cielos.
2 —Chimanda kam kuna imapas sugkunata karangapa chaiaura  kawachiringapaglla *mana karangichi. Chasa karagkuna tandaridiru  wasikunapi i ñambikunanigta tukuikunata willaspa purinkuna sugkuna  paikunamanda “Iapa allimi ka” niwachukuna iuiaspalla. Kasami nuka  niikichita: chasa ruraspa purigkuna ñami kaipi munaskasina chaskirkakuna. Ikuti sug luarpika ñi ima manima chaskingapa kankunachu.,2 Cuando pues hagas obras de misericordia no hagas tocar trompeta delante de ti como hacen los hipócritas en las sinagogas y en las calles para ser honrados por los hombres. De cierto os digo que ellos ya tienen su recompensa.
3 —Kamkuna imapas karaskataka ñi kamba wasi ukupurallapas *mana  iachachukuna.,3 Pero cuando tú hagas obras de misericordia no sepa tu izquierda lo que hace tu derecha
4 Pakalla karagsina rurangichi. Chasawaka kamkunapa  Taita Dius pakallata kawagmi kamkunata imasa chaiaskasina karangapa ka.  Imasa Taita Diusta mañangapa chaiagta,4 de modo que tus obras de misericordia sean en secreto. Y tu Padre que ve en secreto te recompensará.
5 —Chasallata kamkuna Taita Diusta mañangapa chaiaura kawachiringapaglla  *mana mañangichi. Chasa rimagkuna tandaridiru wasikunapi i ñambikunanigta  a  5.46 griego rimaiwa: mana judíu kaska kuna manda kulki chaskig  saiarispami Taita Diusta mañankuna “Sugkuna kawawachukuna” iuiaspalla.  Kasami nuka niikichita: chasa ruragkuna ñami kaipi munaskasina chaskirkakuna.,5 “Cuando oréis no seáis como los hipócritas que aman orar de pie en las sinagogas y en las esquinas de las calles para ser vistos por los hombres. De cierto os digo que ya tienen su recompensa.
6 —Kamkunaka Taita Diusta mañangapa kaura ukuma iaikuspa pungukuna wichkarispa Taita Dius kamkunapa ñawiwa mana kawarigta mañangichi.  Pai Taita Dius pakallata kawagmi kamkunata imasa chaiaskasina karangapa ka.,6 Pero tú cuando ores entra en tu habitación cierra la puerta y ora a tu Padre que está en secreto; y tu Padre que ve en secreto te recompensará.
7 —Kam kuna Taita Diusta mañana kuuraka ikuti ikuti ianga rimarispa  *mana mañangichi. Taita Diusta mana rigsigkunami iuiankuna chasa  ikuti ikuti rimarispa mañaura Taita Dius uiangapa kagta.,7 Y al orar no uséis vanas repeticiones como los gentiles que piensan que serán oídos por su palabrería.
8 Kamkunaka  *mana paikunasina mañangichi. Kamkuna manara mañagpi kamkunapa  Taita Diuska ima ministiskakunata ñami iachá.,8 Por tanto no os hagáis semejantes a ellos porque vuestro Padre sabe de qué cosas tenéis necesidad antes que vosotros le pidáis.
9 Chimanda kamkuna  Taita Diusta mañanakuura kasa ningichi:  Nukanchipa Atun Taita suma luarpimi kangi.  Kam tukuipi mas alli kagta tukuikuna nisunchi.,9 Vosotros pues orad así: Padre nuestro que estás en los cielos: Santificado sea tu nombre
10 Nukanchiwa samui iaia kangapa.  Imasami suma luarpi kam munaskata rurankuna:  chasallata kai alpapipas rurasunchi.,10 venga tu reino sea hecha tu voluntad como en el cielo así también en la tierra.
11 Kuna puncha tanda ministiska nukanchita kara mui.,11 El pan nuestro de cada día dánoslo hoy.
12 Nukanchi ima panda riska kunata pasinsiai.  Chasallata nukanchipas sugkuna ima llakichiskakunata pasinsianchimi.,12 Perdónanos nuestras deudas como también nosotros perdonamos a nuestros deudores.
13 *Mana sakii nukanchi mana alli iuiaikunata iuia na kungapa.  Tukui mana allikunatapas nukanchita kispichii.,13 Y no nos metas en tentación mas líbranos del mal. Porque tuyo es el reino el poder y la gloria por todos los siglos. Amén.
14 —Kasapas. Sugkuna ima llakichiska kunata kamkuna pasinsiagpika  kamkunapa Taita Dius suma luarpi kagpasmi kamkunata pasinsianga.,14 Porque si perdonáis a los hombres sus ofensas vuestro Padre celestial también os perdonará a vosotros.
15 Ikuti kamkuna sugkunata mana pasinsiagpika Taita Diuspas kam kuna  pandariskakunata manami pasinsianga.  Imasa Taita Diusmanda iuiarispa mana mikuspalla kangapa chaiagta,15 Pero si no perdonáis a los hombres tampoco vuestro Padre os perdonará vuestras ofensas.
16 —Ikuti chasallata kamkuna Taita Diusmanda iuiarispa mana mikuspalla  kangapa chaiaura kawachiringapaglla *mana rurangichi. Chasa ruragkuna llulla  ñawiwa iapa irkiaspami tukunkuna “Sugkuna kawawachukuna” iuiaspalla. Kasami nuka niikichita: chasa ruragkuna ñami kaipi munaskasina chaskirkakuna.,16 “Cuando ayunéis no os hagáis los decaídos como los hipócritas que descuidan su apariencia para mostrar a los hombres que ayunan. De cierto os digo que ya tienen su recompensa.
17 —Kamkunaka Taita Diusmanda iuia rispa mana mikuspalla kaura ñawi suma maillarispa uma llambu kangichi.,17 Pero tú cuando ayunes unge tu cabeza y lávate la cara
18 Chasa sugkunaka  mana iachangakunachu mana mikuspalla kagta. Taita Dius kamkunapa  ñawiwa mana kawarig paillami iachangapa ka. Pai Taita Dius pakallata  kawagmi imasa chaiaskasina kamkunata karangapa ka.  “Rurangichi suma luarpi wakachikuskasina chipi iukag kangapa”,18 de modo que no muestres a los hombres que ayunas sino a tu Padre que está en secreto. Y tu Padre que ve en secreto te recompensará.
